amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended	buyer-identification-number	buyer-identification-type 
701-8162395-3830603		2026-01-16T19:00:02+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	French's True Organics Classic mostaza amarilla (mostaza amarilla orgánica, sin OMG), 12 onzas	IS9-5793	B01E58EKSA	Shipped	1	MXN	362.88								METEPEC	MEXICO	52172	MX		false			false		
702-8111447-6439469		2026-01-16T18:59:13+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Green Mountain - Posavasos de café	ATSV-A177	B0798CX2Q9	Shipped	1	MXN	848.67								RIO GRANDE	ZACATECAS	98425	MX		false			false		
701-5185845-0553011		2026-01-16T18:58:00+00:00	2026-01-16T19:28:04+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Toblerone barra grande de chocolate con leche, 12.6 onzas	snacksweets-1108	B0756HYKTS	Unshipped	1	MXN	790.03								BAHIA DE BANDERAS	NAYARIT	63729	MX		false			false		
702-5463336-5629850		2026-01-16T18:50:28+00:00	2026-01-16T19:20:58+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Burts Bees Hand Cream Trio	QHM-PS-072425-B0B52QHYGW	B0B52QHYGW	Unshipped	1	MXN	917.18	126.51							Santa Catarina	Nuevo León	66362	MX		false			false		
701-8524170-9487436		2026-01-16T18:49:42+00:00	2026-01-21T05:21:54+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	2 Pack - Kimbo Napoletano Ground Espresso - 8.8oz. Pack	abr23_16847	B003AQB1RC	Shipped	1	MXN	874.19								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11560	MX		false			false		
701-0719978-7300222		2026-01-16T18:49:25+00:00	2026-01-21T05:21:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Extra Spearmint Sugarfree Gum, 15 Piece (10 Packs)	altus_0401	B001NI0MQ0	Shipped	2	MXN	1282.78	176.94							MEXICO	MEXICO CITY	03100	MX		false			false		
702-9703021-3884225		2026-01-16T18:47:59+00:00	2026-01-21T05:21:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Wild Planet, Wild Sardines in Water, No Salt Added, 4.4 Ounce (Pack of 12)	HS2-0270	B00U2EM3VS	Shipped	2	MXN	2640.0								LA PAZ	BAJA CALIFORNIA SUR	23205	MX		false			false		
701-9908343-8202634		2026-01-16T18:47:29+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Venco Miel (Honingdrop) Bolsa de regaliz 2.3 libras - 1 kilo	nagasaki-05214	B00K5IT7II	Shipped	1	MXN	1221.39								CIUDAD DE MEXICO	CIUDAD DE MEXICO	03020	MX		false			false		
702-7819785-0903430		2026-01-16T18:43:27+00:00	2026-01-21T03:52:25+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Gentlemen Republic Genuine Grooming (950ml w/ Pump) - Gentlemen Republic 950ml Grooming Hard Hold & Shine Mould Hair Styling Gel w/Pump	071025-B07YXFQQ4Y	B07YXFQQ4Y	Shipped	1	MXN	1499.3	206.8							SAN JUANITO DE ESCOBEDO	JALISCO	46572	MX		false			false		
702-0404779-8960262		2026-01-16T18:29:47+00:00	2026-01-19T04:36:02+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dove Set de Champú y Acondicionador Bond Strength - Tratamiento Diario Fortalecedor para Cabello Seco y Dañado, 12 Oz Ea	SKU-B0D67JT1JW	B0D67JT1JW	Unshipped	1	MXN	870.41	120.06							SANTIAGO DE QUERETARO	QUERETARO	76146	MX		false			false		
702-2227042-3130609		2026-01-16T18:29:21+00:00	2026-01-19T16:30:48+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Baja Basics Aceite De Rosa Para El Rostro, Aceite Esencial De Rosa, Suero Facial Y Aceite De Rosa Para Piel, Cabello Y Uñas, Hidratante Sin Refinar, Producto Hidratante Para El Cuidado De	KWS080425B-B0BZT9JF56	B0BZT9JF56		0	MXN	719.33	115.09							MONTERREY	NUEVO LEÓN	64610	MX		false			false		
702-4943814-1922637		2026-01-16T18:28:08+00:00	2026-01-21T03:50:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Earth Friendly Products ECOS 2 Detergente líquido para lavandería con suavizante incorporado, 100 cargas, Lavanda, 100 Fl Oz (Pack of 2)	IS12-12730	B075LFS2C3	Shipped	1	MXN	825.04	113.8							BUCERIAS	NAYARIT	63732	MX		false			false		
702-2100968-9787403		2026-01-16T18:22:27+00:00	2026-01-19T06:48:58+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Roma lavandería detergente 1.1 LB by Roma lavandería detergente	PowderDetergent1024-1312	B002IO3AXA	Unshipped	1	MXN	378.83	52.25							XOCHITEPEC	MORELOS	62790	MX		false			false		
702-8559641-4250608		2026-01-16T18:22:20+00:00	2026-01-19T18:02:17+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Pinceles de acuarela Sable, 9 piezas, profesionales superiores Kolinsky, pinceles de acuarela para artistas, punta redonda, ovalada, lavado para acuarela, acrílicos, tintas de gouache, pintura	CUADRARTE-0922	B0838TZKF1	Shipped	1	MXN	1111.38	153.29							CIUDAD DE MEXICO	CIUDAD DE MEXICO	09130	MX		false			false		
701-7762140-4846618		2026-01-16T18:20:19+00:00	2026-01-21T05:23:21+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	First Aid Only 91248 Kit de primeros auxilios compatible con OSHA, kit de primeros auxilios de emergencia para 50 personas para negocios, lugar de trabajo, hogar y automóvil, 260 piezas	altus_0209	B08P27LHJ4	Shipped	3	MXN	2611.17	360.15							SAN PEDRO GARZA GARCÍA	NUEVO LEÓN	66230	MX		false			false		
702-8497617-5646618		2026-01-16T18:17:26+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Doritos Chips de tortilla con sabor a queso Nacho, 1 onza (paquete de 40)	cartus2-053	B072C8HBGW	Shipped	1	MXN	799.0								MONTERREY	NUEVO LEON	64989	MX		false			false		
701-7819314-7971465		2026-01-16T18:16:09+00:00	2026-01-20T23:17:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Kenashii Kit de Depilación Nasal 100 g - Eliminación Efectiva - Cera Profesional - Hecho en USA	may-053740	B076XTJFPY	Shipped	1	MXN	908.1	125.26							MONTERREY	NUEVO LEON	64860	MX		false			false		
702-1111563-0548226		2026-01-16T18:14:37+00:00	2026-01-21T05:21:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Vacmaster VK809PWR 0201 8 Gallon 5.5 Peak HP Wet/Dry/Upholstery Shampoo Vacuum Cleaner	080425-B09Z2R9Y5D	B09Z2R9Y5D	Shipped	1	MXN	5584.33	770.25							CUAUTITLAN IZCALLI	MEXICO	54743	MX		false			false		
702-5278063-4739403		2026-01-16T18:12:32+00:00	2026-01-21T05:27:26+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Purina DentaLife Daily Oral Care Mini Dog Treats 17.1 oz. Pouch, Pack of 1	IS4-236	B01EYAQXJ8	Shipped	2	MXN	1244.08	171.6							MORELIA	MICHOACAN DE OCAMPO	58350	MX		false			false		
702-7861052-5471452		2026-01-16T18:10:47+00:00	2026-01-21T05:21:17+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Manischewitz Sal Kosher Premium, Sal Marina Gruesa, 16Oz (1 Libra) Easy Pour Bote, Producto De Italia, Sal Pura Del Mar Mediterráneo. ¡La Recarga Perfecta Para Molinillo De Sal!	SKU-JJ-B0895JD61Y	B0895JD61Y	Shipped	1	MXN	575.73								SAN ANDRES CHOLULA	PUEBLA	72830	MX		false			false		
701-0063721-6602624		2026-01-16T18:07:59+00:00	2026-01-21T01:36:29+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	EGCG Green Tea Super Potent Extract | Unique 409mg EgCG per capsule | Polyphenols standardized to 98+% | Ultra pure extract will not upset your stomach. by Relentless Improvement	may-046892	B00GZQFGGG	Shipped	1	MXN	2158.81	297.77							PATZCUARO	MICHOACAN DE OCAMPO	61600	MX		false			false		
701-4109383-7646603		2026-01-16T18:01:14+00:00	2026-01-21T05:24:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Gerber Puffs Snack de cereales, manzana de fresa, 6 unidades (el embalaje puede variar)	may-010060	B000FPM22Y	Shipped	1	MXN	758.14								CIUDAD NEZAHUALCOYOTL	MEXICO	57500	MX		false			false		
702-8592658-9639416		2026-01-16T18:00:08+00:00	2026-01-21T01:37:08+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Eucalan Lavender Large	IS13-11196	B001DEJMPG	Shipped	1	MXN	1281.33	176.74							CIUDAD DE MEXICO	CIUDAD DE MEXICO	11530	MX		false			false		
701-3694212-2349827		2026-01-16T17:57:56+00:00	2026-01-21T05:21:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Folgers Gourmet Sele Countions Coffee, Lively Colombian, Decaffeinated, Portion Pack for Keurig Brewers, 12-Count (Pack of 3)	SKU-JJ-B00KX741M8	B00KX741M8	Shipped	2	MXN	3048.18								HERMOSILLO	SONORA	83304	MX		false			false		
702-5357056-4815453		2026-01-16T17:53:56+00:00	2026-01-20T23:07:38+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Jo Malone Nueva colonia para mujer English Pear and Freesia 9 ml/0,3 oz	SKU-B00PJTKU4S	B00PJTKU4S	Shipped	1	MXN	1314.62	181.33							MONTERREY	NUEVO LEON	64989	MX		false			false		
701-5937050-2845036		2026-01-16T17:51:32+00:00	2026-01-21T04:00:23+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Hellmann's Vegan Squeeze 12 oz, paquete de 3	feb2023-41205	B08QG24L5V	Shipped	1	MXN	720.0								MARFIL	GUANAJUATO	36250	MX		false			false		
701-3982288-7388232		2026-01-16T17:47:29+00:00	2026-01-21T01:19:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Ecoegg - Huevo de lavandería con 70 cargas incluidas, detergente para ropa sin fragancia, no biológico, sin enzimas, fosfatos, aceite de palma o blanqueador de cloro, seguro para pieles sensibles	IS13-11822	B07Y2N9Z6B	Shipped	1	MXN	799.99	110.34							LA UNION DE ISIDORO MONTES DE OCA	GUERRERO	40807	MX		false			false		
701-4678220-2410605		2026-01-16T17:37:17+00:00	2026-01-21T04:26:37+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	HIMI - Spray humectante acrílico para botellas de 200 ml, adecuado para pigmentos acrílicos, suministros de arte para profesionales, buen regalo aficionado al arte	071025-B0DYHRHQ3Q	B0DYHRHQ3Q	Shipped	1	MXN	835.01	115.17							ZAPOPAN	JALISCO	45136	MX		false			false		
701-1233531-1436204		2026-01-16T17:36:25+00:00	2026-01-22T02:01:22+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Northern Lab-Goddards 654709 Goddard's Long Shine Silver Foam (18oz Big Value Pack) by Goddards	abr23_45445	B000VPEEB0	Shipped	1	MXN	866.9	119.57							ZAPOPAN	JALISCO	45133	MX		false			false		
702-0016746-1696228		2026-01-16T17:27:54+00:00	2026-01-21T03:11:05+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Ghirardelli Frozen lata de cacao caliente, 3.12 libras	hot-chocolate-6101	B00D6PWYS2	Shipped	1	MXN	1060.86								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11950	MX		false			false		
701-5176582-9416249		2026-01-16T17:26:48+00:00	2026-01-21T04:56:48+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Rise Bar Non-GMO, Gluten Free, Soy Free, Real Whole Food, Whey Protein Bar (20g), No Added Sugar, Almond Honey High Protein Bar with Fiber, Potassium, Natural Vitamins & Nutrients 2.1oz, (12 Count)	may-010443	B004X2LH9Y	Shipped	1	MXN	1341.39	185.02							CIUDAD DE MEXICO	CIUDAD DE MEXICO	11700	MX		false			false		
702-8371299-2117806		2026-01-16T17:26:22+00:00	2026-01-16T20:22:50+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dazzle Dry Mini Kit Sistema de 4 pasos - Prima Ballerina, un rosa delicado transparente y lechoso que hace una hermosa base francesa. (Kit de 5 piezas)	IS11-5482	B0962K73ZW	Unshipped	1	MXN	2813.13	388.02							CIUDAD DE MEXICO	CIUDAD DE MEXICO	01900	MX		false			false		
702-5086045-2104218		2026-01-16T17:23:34+00:00	2026-01-21T04:15:30+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Archway Galletas de , galletas crujientes de jengibre, 12 onzas	IS3-2378	B00DVXRRZY	Shipped	1	MXN	372.62								SAN MIGUEL DE ALLENDE	GUANAJUATO	37886	MX		false			false		
702-0816418-5657031		2026-01-16T17:19:10+00:00	2026-01-21T04:29:44+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Harney & Sons - Bolsa de té variada (140 unidades, con paquetes de azúcar Tru Inertia)	SKU-JJ-B07P163BFD	B07P163BFD	Shipped	1	MXN	1391.05								PLAYA DEL CARMEN	QUINTANA ROO	77712	MX		false			false		
701-8095084-3426600		2026-01-16T17:15:36+00:00	2026-01-20T22:10:36+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Variedad de 96 unidades (10 mezclas increíbles), tazas de una sola porción para cafeteras Keurig K-cup - café tostado premium (Variedad, 96 compatible con 2.0) 96 unidades	AE-PBYD-CZR0	B0131A6FJA	Shipped	1	MXN	1149.39								CIUDAD DE MEXICO	CIUDAD DE MEXICO	05348	MX		false			false		
701-2609928-9940252		2026-01-16T17:05:10+00:00	2026-01-20T22:49:04+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Splenda Sweet Minis 500 tabletas	nagasaki-05424	B00BHFE3A0	Shipped	1	MXN	624.0								CIUDAD VICTORIA	TAMAULIPAS	87029	MX		false			false		
702-4980840-1999411		2026-01-16T17:00:16+00:00	2026-01-21T01:27:17+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bona - Pulidor de Suelo de Madera Dura - Alto Brillo, 38 onzas	FloorCleaner1024-3959	B00K99FJ6W	Shipped	1	MXN	1089.51	150.28							VALLE DE BRAVO	MEXICO	51200	MX		false			false		
702-8799084-8372250		2026-01-16T17:00:12+00:00	2026-01-21T04:07:22+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	R&F Handmade Paints Translucent Colors, Set of 6	IS12-14012	B005B902S0	Shipped	1	MXN	4386.63	605.05							TORREON	COAHUILA DE ZARAGOZA	27018	MX		false			false		
702-7565689-8496225		2026-01-16T16:58:02+00:00	2026-01-21T03:05:18+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Cavanagh Extra Large Altar Bread - 5 3/4" Whole Wheat - 25/Box	breads-1633	B003AKF93K	Shipped	1	MXN	1272.72								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11000	MX		false			false		
701-5793762-3945068		2026-01-16T16:57:22+00:00	2026-01-21T03:14:15+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bobbi Brown- Corrector en barra para piel, tono melocotón claro, para mujer, 0,1 oz	QHM-PS-072425-B09X9B2ZGY	B09X9B2ZGY	Shipped	1	MXN	1530.53	211.11							CIUDAD DE MEXICO	CIUDAD DE MEXICO	03103	MX		false			false		
702-0867878-3949029		2026-01-16T16:56:29+00:00	2026-01-16T20:37:04+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bona - Pulidor de Suelo de Madera Dura - Alto Brillo, 38 onzas	FloorCleaner1024-3959	B00K99FJ6W		0										CIUDAD DE MEXICO	CIUDAD DE MEXICO	05348	MX		false			false		
701-5420784-4811469		2026-01-16T16:49:37+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Farmina N&D Alimento seco de codorniz de calabaza sin granos para gatos, 3 libras	nov2022_07855	B079VNWQF4	Shipped	1	MXN	2370.0	326.9							TLALNEPANTLA DE BAZ	MEXICO	54120	MX		false			false		
702-7421242-8299425		2026-01-16T16:47:23+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Celulas Madres 4 - Botellas	SKU-B00OMDYING	B00OMDYING	Shipped	1	MXN	1180.39	162.81							PROGRESO DE OBREGON	HIDALGO	42730	MX		false			false		
702-8923638-3415427		2026-01-16T16:45:31+00:00	2026-01-19T15:23:41+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Kopiko - Tarro para café (800 g, 2 unidades)	nagasaki-11223	B00WVXU5T0	Shipped	1	MXN	934.28								SAN NICOLAS DE LOS GARZA	NUEVO LEON	66464	MX		false			false		
701-3935030-7888211		2026-01-16T16:41:53+00:00	2026-01-16T16:45:15+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Vallejo Face/Skin Colors Paint Set, 8-Colors, 17ml	nov2022_12222	B000PHCPTM		0										MONTERREY	NUEVO LEON	64290	MX		false			false		
702-9307024-6377035		2026-01-16T16:41:08+00:00	2026-01-21T03:59:25+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Horizon caja orgánica de leche baja en grasa, 8 onzas (paquete de 12)	cartus2-599	B00FTC51GM	Shipped	1	MXN	637.85								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11220	MX		false			false		
702-1466908-3450648		2026-01-16T16:30:09+00:00	2026-01-21T05:21:14+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Shark VACMOP - Recambio limpiador de madera dura botella de 2 litros, compatible con VM252 y VM180, limpia y desinfecta pisos con acabado sellado, piedra, laminado y azulejos, aroma limpio de	re-B082HBP3WS	B082HBP3WS	Shipped	1	MXN	744.26	102.66							HEROICA GUAYMAS	SONORA	85465	MX		false			false		
701-9926259-1003432		2026-01-16T16:29:43+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Ceremonial Matcha 30 Grams by Aiya	altus_0102	B006LLWB3G	Shipped	1	MXN	770.39								OMETEPEC	GUERRERO	41700	MX		false			false		
701-8799160-9916266		2026-01-16T16:29:12+00:00	2026-01-16T16:59:02+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Pure Romance Crema reafirmante para el cuerpo	071025-B08FLHS3CF	B08FLHS3CF	Unshipped	1	MXN	1871.08	258.08							CIUDAD DE MEXICO	CIUDAD DE MEXICO	03540	MX		false			false		
701-9668753-6613811		2026-01-16T16:27:56+00:00	2026-01-21T03:38:52+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Fiebing's Golden Mink Oil Leather Preserver, 6 oz	SKU-B000HHQ42Y	B000HHQ42Y	Shipped	1	MXN	765.16	105.54							SAN JUAN DE LOS LAGOS	JALISCO	47030	MX		false			false		
701-9058833-7970667		2026-01-16T16:27:23+00:00	2026-01-21T03:32:04+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Terrasoul Superfoods - Polvo orgánico de cerezo	RKSV-NC-03992	B00EHUFBPS	Shipped	1	MXN	647.55								ZAPOPAN	JALISCO	45150	MX		false			false		
701-9376275-3198623		2026-01-16T16:20:05+00:00	2026-01-16T19:38:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dermal Therapy Hand Elbow And Knee Cream, Deep Penetrating Moisturizer, Fragrance Free, 100mL	may-107705	B00HVWBKPE	Unshipped	1	MXN	1152.03	158.9							MONTERREY	NUEVO LEON	64988	MX		false			false		
701-0492968-0665859		2026-01-16T16:17:23+00:00	2026-01-21T05:21:13+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Torani salsa de chocolate blanco 64 oz	breakfast-syrups-2058	B007PS9HTU	Shipped	1	MXN	896.93								LA PAZ	BAJA CALIFORNIA SUR	23205	MX		false			false		
702-3710556-3028259		2026-01-16T16:16:20+00:00	2026-01-21T01:44:44+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Badia Pimentón ahumado 16 oz (1)	cartuss-565	B013M4COAE	Shipped	1	MXN	530.39								TLALNEPANTLA DE BAZ	MEXICO	54030	MX		false			false		
701-9001248-1793014		2026-01-16T16:15:55+00:00	2026-01-21T16:47:08+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Purina Pro Plan Savor Shredded Blend Small Breed Formula Chicken & Rice Adult Dry Dog Food - 34 Lb. Bag	cartus-00444	B01JAHPKGC		0										ARANDAS	JALISCO	47180	MX		false			false		
702-2615877-7276238		2026-01-16T16:15:49+00:00	2026-01-21T03:49:11+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	NAILKISS - Pintura en Gel Metálica Dorada, Efecto Espejo, 3D para Metal, Dibujo en Gel, Cromada	GelNailpolish0325-3687	B0C5QLPDWT	Shipped	1	MXN	573.08	79.05							LEON DE LOS ALDAMA	GUANAJUATO	37235	MX		false			false		
702-2363270-3033839		2026-01-16T16:10:29+00:00	2026-01-21T05:21:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	FEVER-TREE Cerveza de jengibre, 40.56 FZ	071025-B0988MCTNT	B0988MCTNT	Shipped	1	MXN	621.39	85.71							IRAPUATO	GUANAJUATO	36615	MX		false			false		
701-8078480-5937027		2026-01-16T16:08:42+00:00	2026-01-21T05:21:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Shark VACMOP - Recambio limpiador de madera dura botella de 2 litros, compatible con VM252 y VM180, limpia y desinfecta pisos con acabado sellado, piedra, laminado y azulejos, aroma limpio de	re-B082HBP3WS	B082HBP3WS	Shipped	1	MXN	744.26	102.66							TIJUANA	BAJA CALIFORNIA	22114	MX		false			false		
702-6090907-0194628		2026-01-16T16:05:27+00:00	2026-01-20T23:14:54+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Arm & Hammer Liquid Laundry 105oz Perfume & Dye Free dual HE	AVR072225-B0BBNC6WCM	B0BBNC6WCM	Shipped	1	MXN	510.38	70.4							HUIXQUILUCAN DE DEGOLLADO	MEXICO	52783	MX		false			false		
701-5720237-4998612		2026-01-16T16:05:05+00:00	2026-01-20T23:15:48+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	AESOP Desodorante Roll-On	IS13-03076	B07RJ29Z5P	Shipped	1	MXN	1520.39	209.71							BAHIA DE BANDERAS	NAYARIT	63734	MX		false			false		
701-6201703-3890612		2026-01-16T15:57:24+00:00	2026-01-21T05:21:20+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Pink Stork Lactation: Smooth Vanilla Nursing Support Tea -Organic Loose Leaf Tea in Biodegradable Sachets -Natural Breastfeeding Support -Enhance Breast Milk Nutrition, Supply, 30 Cups	may-045983	B07DD1JLSS	Shipped	2	MXN	1482.78	204.52							CANCUN	QUINTANA ROO	77533	MX		false			false		
702-2757649-9197818		2026-01-16T15:53:55+00:00	2026-01-21T04:47:41+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	100 Shiitake 100 hongo Plug Spawn Edible micelio Plugs	feb2023-40451	B01FY9RNRE	Shipped	1	MXN	770.16								BENITO JUAREZ	QUINTANA ROO	77560	MX		false			false		
702-9976605-2207410		2026-01-16T15:53:10+00:00	2026-01-19T14:05:01+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Aboofx Kit de Prensa de Flores, Kits de Manualidades 11"x11" 10 Capas Kit de Prensado de Flores de Madera para Manualidades Flores Prensadas y Plantas para Arte DIY, Conservación para Marco de	SKU-B0C7T7JWWM	B0C7T7JWWM	Shipped	1	MXN	1268.41	174.95							CIUDAD DE MEXICO	CIUDAD DE MEXICO	03104	MX		false			false		
702-2273747-2109046		2026-01-16T15:52:20+00:00	2026-01-21T05:21:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Cleverfy - Juego de 6 bombas de ducha con aceites esenciales para relajación. Bomba de ducha se derrite para mujeres que lo tienen todo. Pastillas de vapor de ducha (Fizzies) para spa en el hogar	may-034015	B07P8395DZ	Shipped	1	MXN	970.39	133.85							veracruz	veracruz	91790	MX		false			false		
702-2273747-2109046		2026-01-16T15:52:20+00:00	2026-01-21T05:21:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Cleverfy Bombas de Ducha Aromaterapia [6x] | Set de Regalo con Aceites Esenciales | Tabletas Vaporizantes para Spa en Casa	IS9-6015	B07L5QGF38	Shipped	1	MXN	1056.0	145.66							veracruz	veracruz	91790	MX		false			false		
702-1353146-7222631		2026-01-16T15:45:59+00:00	2026-01-21T00:37:34+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Kimbo Extra Crema Espresso frijoles enteros 2.2lb/1000 g	nagasaki-01682	B000EBPH80	Shipped	1	MXN	1581.46								METEPEC	MEXICO	52177	MX		false			false		
702-4344859-7505039		2026-01-16T15:45:36+00:00	2026-01-21T05:21:13+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Navitas Organics Cacao en polvo	nov2022_07834	B07B26ZC5Z	Shipped	1	MXN	1067.32								VILLA HIDALGO	JALISCO	47253	MX		false			false		
701-9737631-6313042		2026-01-16T15:34:41+00:00	2026-01-19T15:17:29+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	McCafe Premium Roast Coffee K Cups 84 Count Smooth and Balanced	NY-MS75-ZWI3	B00TY15GO6	Shipped	2	MXN	2682.78								ZAPOPAN	JALISCO	45050	MX		false			false		
701-8531593-6606605		2026-01-16T15:33:11+00:00	2026-01-21T00:22:06+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Prince of Peace 100% Natural Ginger Candy 1lb Tamaño Familiar Mejor Valor	IS3-3434	B086L2N35G	Shipped	3	MXN	1546.65								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11100	MX		false			false		
701-9194322-3083419		2026-01-16T15:31:48+00:00	2026-01-21T00:28:55+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	peaksNpaws Premium Himalayan Yak Milk Dog Chews	IS12-00849	B07BHW8P41	Shipped	1	MXN	1404.19	193.68							PUERTO VALLARTA	JALISCO	48310	MX		false			false		
